NODE_4_length_362212_cov_89.454244_N30	115936	116001	+
NODE_4_length_362212_cov_89.454244_N31	123592	124355	+
NODE_4_length_362212_cov_89.454244_N32	131570	135009	+
NODE_4_length_362212_cov_89.454244_N33	138650	138693	+
NODE_4_length_362212_cov_89.454244_N34	141968	142034	+
NODE_4_length_362212_cov_89.454244_N35	147233	149280	+
NODE_4_length_362212_cov_89.454244_N36	157914	157957	+
NODE_4_length_362212_cov_89.454244_N37	160226	160293	+
NODE_4_length_362212_cov_89.454244_N38	164698	165529	+
NODE_4_length_362212_cov_89.454244_N39	168950	170011	+
NODE_4_length_362212_cov_89.454244_N40	173613	173677	+
NODE_4_length_362212_cov_89.454244_N41	189322	189376	+
NODE_4_length_362212_cov_89.454244_N42	192512	192573	+
NODE_4_length_362212_cov_89.454244_N43	194932	194997	+
NODE_4_length_362212_cov_89.454244_N44	198486	199345	+
NODE_4_length_362212_cov_89.454244_N45	201782	201831	+
NODE_4_length_362212_cov_89.454244_N46	204530	204638	+
NODE_4_length_362212_cov_89.454244_N47	206010	206079	+
NODE_4_length_362212_cov_89.454244_N48	208202	208261	+
NODE_4_length_362212_cov_89.454244_N49	210614	210647	+
NODE_4_length_362212_cov_89.454244_N50	218097	218161	+
NODE_4_length_362212_cov_89.454244_N51	219595	219657	+
NODE_4_length_362212_cov_89.454244_N52	221722	221786	+
NODE_4_length_362212_cov_89.454244_N53	222987	223956	+
NODE_4_length_362212_cov_89.454244_N54	231536	231597	+
NODE_4_length_362212_cov_89.454244_N55	233743	235015	+
NODE_4_length_362212_cov_89.454244_N56	238047	239326	+
NODE_4_length_362212_cov_89.454244_N57	242927	243298	+
NODE_4_length_362212_cov_89.454244_N58	246013	249049	+
NODE_4_length_362212_cov_89.454244_N59	251719	252144	+
NODE_4_length_362212_cov_89.454244_N60	255069	257617	+
NODE_4_length_362212_cov_89.454244_N61	260093	260140	+
NODE_4_length_362212_cov_89.454244_N62	263014	263098	+
NODE_4_length_362212_cov_89.454244_N63	268051	269518	+
NODE_4_length_362212_cov_89.454244_N64	281270	281333	+
NODE_4_length_362212_cov_89.454244_N65	282604	282655	+
NODE_4_length_362212_cov_89.454244_N66	284261	284896	+
NODE_4_length_362212_cov_89.454244_N67	286379	286440	+
NODE_4_length_362212_cov_89.454244_N68	293854	293913	+
NODE_4_length_362212_cov_89.454244_N69	304732	304767	+
NODE_4_length_362212_cov_89.454244_N70	306772	309351	+
NODE_4_length_362212_cov_89.454244_N71	311908	312375	+
NODE_4_length_362212_cov_89.454244_N72	313717	313769	+
NODE_4_length_362212_cov_89.454244_N73	316461	316525	+
NODE_4_length_362212_cov_89.454244_N74	318315	318558	+
NODE_4_length_362212_cov_89.454244_N75	321587	321696	+
NODE_4_length_362212_cov_89.454244_N76	324432	324514	+
NODE_4_length_362212_cov_89.454244_N77	326300	326406	+
NODE_4_length_362212_cov_89.454244_N78	333670	335169	+
NODE_4_length_362212_cov_89.454244_N79	336335	336390	+
NODE_4_length_362212_cov_89.454244_N80	338362	338432	+
NODE_4_length_362212_cov_89.454244_N81	342201	342273	+
NODE_4_length_362212_cov_89.454244_N82	343680	344636	+
NODE_4_length_362212_cov_89.454244_N83	346170	346227	+
NODE_4_length_362212_cov_89.454244_N84	353254	354615	+
NODE_4_length_362212_cov_89.454244_N85	361239	362212	+
NODE_14_length_156768_cov_82.035470_N1	1	80	+
NODE_14_length_156768_cov_82.035470_N2	1297	1826	+
NODE_14_length_156768_cov_82.035470_N3	4948	5568	+
NODE_14_length_156768_cov_82.035470_N4	7769	9330	+
NODE_14_length_156768_cov_82.035470_N5	12688	13278	+
NODE_14_length_156768_cov_82.035470_N6	17055	17096	+
NODE_14_length_156768_cov_82.035470_N7	20555	20628	+
NODE_14_length_156768_cov_82.035470_N8	22644	22803	+
NODE_14_length_156768_cov_82.035470_N9	24170	25072	+
NODE_14_length_156768_cov_82.035470_N10	26638	26700	+
NODE_14_length_156768_cov_82.035470_N11	27925	27978	+
NODE_14_length_156768_cov_82.035470_N12	30311	30764	+
NODE_14_length_156768_cov_82.035470_N13	31953	32016	+
NODE_14_length_156768_cov_82.035470_N14	33685	36402	+
NODE_14_length_156768_cov_82.035470_N15	38451	38494	+
NODE_14_length_156768_cov_82.035470_N16	39663	39717	+
NODE_14_length_156768_cov_82.035470_N17	41380	41473	+
NODE_14_length_156768_cov_82.035470_N18	42710	42829	+
NODE_14_length_156768_cov_82.035470_N19	44983	45069	+
NODE_14_length_156768_cov_82.035470_N20	50838	51682	+
NODE_14_length_156768_cov_82.035470_N21	55567	57779	+
NODE_14_length_156768_cov_82.035470_N22	61415	62758	+
NODE_14_length_156768_cov_82.035470_N23	64154	65969	+
NODE_14_length_156768_cov_82.035470_N24	69995	70092	+
NODE_14_length_156768_cov_82.035470_N25	73025	73088	+
NODE_14_length_156768_cov_82.035470_N26	77701	79083	+
NODE_14_length_156768_cov_82.035470_N27	80825	81083	+
NODE_14_length_156768_cov_82.035470_N28	83022	83352	+
NODE_14_length_156768_cov_82.035470_N29	85068	85296	+
NODE_14_length_156768_cov_82.035470_N30	86478	86546	+
NODE_14_length_156768_cov_82.035470_N31	89857	109002	+
NODE_14_length_156768_cov_82.035470_N32	112608	114000	+
NODE_14_length_156768_cov_82.035470_N33	115942	117281	+
NODE_14_length_156768_cov_82.035470_N34	121165	121461	+
NODE_14_length_156768_cov_82.035470_N35	133978	138523	+
NODE_14_length_156768_cov_82.035470_N36	141417	141480	+
NODE_14_length_156768_cov_82.035470_N37	144513	145256	+
NODE_14_length_156768_cov_82.035470_N38	156213	156768	+
NODE_46_length_12201_cov_72.914361_N1	1	956	+
NODE_46_length_12201_cov_72.914361_N2	2434	2960	+
NODE_46_length_12201_cov_72.914361_N3	5178	6796	+
NODE_46_length_12201_cov_72.914361_N4	8894	12201	+
NODE_40_length_26747_cov_96.769797_N1	1	7318	+
NODE_40_length_26747_cov_96.769797_N2	10634	20033	+
NODE_40_length_26747_cov_96.769797_N3	21654	21701	+
NODE_21_length_129409_cov_79.643237_N1	1	124	+
NODE_21_length_129409_cov_79.643237_N2	1597	1662	+
NODE_21_length_129409_cov_79.643237_N3	3219	3335	+
NODE_21_length_129409_cov_79.643237_N4	5326	8775	+
NODE_21_length_129409_cov_79.643237_N5	10115	10175	+
NODE_21_length_129409_cov_79.643237_N6	11732	11777	+
NODE_21_length_129409_cov_79.643237_N7	15038	19353	+
NODE_21_length_129409_cov_79.643237_N8	21187	22227	+
NODE_21_length_129409_cov_79.643237_N9	24023	24562	+
NODE_21_length_129409_cov_79.643237_N10	27703	27770	+
NODE_21_length_129409_cov_79.643237_N11	29493	32208	+
NODE_21_length_129409_cov_79.643237_N12	37813	44656	+
NODE_21_length_129409_cov_79.643237_N13	48231	48449	+
NODE_21_length_129409_cov_79.643237_N14	50234	50281	+
NODE_21_length_129409_cov_79.643237_N15	52079	52152	+
NODE_21_length_129409_cov_79.643237_N16	54571	54758	+
NODE_21_length_129409_cov_79.643237_N17	58787	60577	+
NODE_21_length_129409_cov_79.643237_N18	64176	65053	+
NODE_21_length_129409_cov_79.643237_N19	66930	67712	+
NODE_21_length_129409_cov_79.643237_N20	68876	72286	+
NODE_21_length_129409_cov_79.643237_N21	76109	77349	+
NODE_21_length_129409_cov_79.643237_N22	80828	86158	+
NODE_21_length_129409_cov_79.643237_N23	87612	88304	+
NODE_21_length_129409_cov_79.643237_N24	89696	89739	+
NODE_21_length_129409_cov_79.643237_N25	91015	92166	+
NODE_21_length_129409_cov_79.643237_N26	93942	95594	+
NODE_21_length_129409_cov_79.643237_N27	96753	99002	+
NODE_21_length_129409_cov_79.643237_N28	102754	103753	+
NODE_21_length_129409_cov_79.643237_N29	105085	106315	+
NODE_21_length_129409_cov_79.643237_N30	107684	108092	+
NODE_21_length_129409_cov_79.643237_N31	109380	109835	+
NODE_21_length_129409_cov_79.643237_N32	113206	114708	+
NODE_21_length_129409_cov_79.643237_N33	117869	118008	+
NODE_21_length_129409_cov_79.643237_N34	123455	123519	+
NODE_21_length_129409_cov_79.643237_N35	127719	129409	+
NODE_24_length_87569_cov_78.582180_N1	2315	3497	+
NODE_24_length_87569_cov_78.582180_N2	4781	4838	+
NODE_24_length_87569_cov_78.582180_N3	6284	8055	+
NODE_24_length_87569_cov_78.582180_N4	9158	9932	+
NODE_24_length_87569_cov_78.582180_N5	11634	13878	+
NODE_24_length_87569_cov_78.582180_N6	16807	16868	+
NODE_24_length_87569_cov_78.582180_N7	20149	20233	+
NODE_24_length_87569_cov_78.582180_N8	26970	27525	+
NODE_24_length_87569_cov_78.582180_N9	29892	30036	+
NODE_24_length_87569_cov_78.582180_N10	34459	34522	+
NODE_24_length_87569_cov_78.582180_N11	36027	36460	+
NODE_24_length_87569_cov_78.582180_N12	38320	39867	+
NODE_24_length_87569_cov_78.582180_N13	42480	42541	+
NODE_24_length_87569_cov_78.582180_N14	43682	49009	+
NODE_24_length_87569_cov_78.582180_N15	52611	52670	+
NODE_24_length_87569_cov_78.582180_N16	57454	57596	+
NODE_24_length_87569_cov_78.582180_N17	60074	60213	+
NODE_24_length_87569_cov_78.582180_N18	62493	63624	+
NODE_24_length_87569_cov_78.582180_N19	65302	65997	+
NODE_24_length_87569_cov_78.582180_N20	68599	68662	+
NODE_24_length_87569_cov_78.582180_N21	73477	73538	+
NODE_24_length_87569_cov_78.582180_N22	75089	75158	+
NODE_24_length_87569_cov_78.582180_N23	77028	77111	+
NODE_24_length_87569_cov_78.582180_N24	79723	79783	+
NODE_24_length_87569_cov_78.582180_N25	84121	84181	+
NODE_24_length_87569_cov_78.582180_N26	87531	87569	+
NODE_12_length_165443_cov_86.306849_N1	1	15	+
NODE_12_length_165443_cov_86.306849_N2	2673	2736	+
NODE_12_length_165443_cov_86.306849_N3	8554	8610	+
NODE_12_length_165443_cov_86.306849_N4	10924	10990	+
NODE_12_length_165443_cov_86.306849_N5	12232	12354	+
NODE_12_length_165443_cov_86.306849_N6	14270	14418	+
NODE_12_length_165443_cov_86.306849_N7	19913	20015	+
NODE_12_length_165443_cov_86.306849_N8	24437	24496	+
NODE_12_length_165443_cov_86.306849_N9	34692	34793	+
NODE_12_length_165443_cov_86.306849_N10	37410	37478	+
NODE_12_length_165443_cov_86.306849_N11	43903	44018	+
NODE_12_length_165443_cov_86.306849_N12	57146	59148	+
NODE_12_length_165443_cov_86.306849_N13	62434	62725	+
NODE_12_length_165443_cov_86.306849_N14	66325	69400	+
NODE_12_length_165443_cov_86.306849_N15	74615	74676	+
NODE_12_length_165443_cov_86.306849_N16	86351	87390	+
NODE_12_length_165443_cov_86.306849_N17	88941	89004	+
NODE_12_length_165443_cov_86.306849_N18	92951	93327	+
NODE_12_length_165443_cov_86.306849_N19	95357	95445	+
NODE_12_length_165443_cov_86.306849_N20	98755	99176	+
NODE_12_length_165443_cov_86.306849_N21	102155	112508	+
NODE_12_length_165443_cov_86.306849_N22	120577	120658	+
NODE_12_length_165443_cov_86.306849_N23	123424	123886	+
NODE_12_length_165443_cov_86.306849_N24	125378	125464	+
NODE_12_length_165443_cov_86.306849_N25	127000	127062	+
NODE_12_length_165443_cov_86.306849_N26	132110	133195	+
NODE_12_length_165443_cov_86.306849_N27	134313	134421	+
NODE_12_length_165443_cov_86.306849_N28	144775	145119	+
NODE_12_length_165443_cov_86.306849_N29	147807	150992	+
NODE_12_length_165443_cov_86.306849_N30	154560	154623	+
NODE_12_length_165443_cov_86.306849_N31	156428	156486	+
NODE_12_length_165443_cov_86.306849_N32	160423	160561	+
NODE_12_length_165443_cov_86.306849_N33	162476	165443	+
NODE_36_length_47589_cov_77.458388_N1	4858	4932	+
NODE_36_length_47589_cov_77.458388_N2	6635	8577	+
NODE_36_length_47589_cov_77.458388_N3	9880	10491	+
NODE_36_length_47589_cov_77.458388_N4	11780	12494	+
NODE_36_length_47589_cov_77.458388_N5	18772	20239	+
NODE_36_length_47589_cov_77.458388_N6	23370	23922	+
NODE_36_length_47589_cov_77.458388_N7	25924	26414	+
NODE_36_length_47589_cov_77.458388_N8	30299	30362	+
NODE_36_length_47589_cov_77.458388_N9	32226	33245	+
NODE_36_length_47589_cov_77.458388_N10	35380	36372	+
NODE_36_length_47589_cov_77.458388_N11	39961	40020	+
NODE_36_length_47589_cov_77.458388_N12	41995	42052	+
NODE_36_length_47589_cov_77.458388_N13	45663	47589	+
NODE_41_length_24494_cov_71.569253_N1	1	409	+
NODE_41_length_24494_cov_71.569253_N2	2557	2756	+
NODE_41_length_24494_cov_71.569253_N3	6519	6571	+
NODE_41_length_24494_cov_71.569253_N4	9538	9601	+
NODE_41_length_24494_cov_71.569253_N5	11961	12024	+
NODE_41_length_24494_cov_71.569253_N6	13349	14390	+
NODE_41_length_24494_cov_71.569253_N7	15539	16822	+
NODE_41_length_24494_cov_71.569253_N8	19559	19621	+
NODE_41_length_24494_cov_71.569253_N9	21265	21887	+
NODE_41_length_24494_cov_71.569253_N10	24431	24494	+
NODE_13_length_162351_cov_77.500333_N1	1	456	+
NODE_13_length_162351_cov_77.500333_N2	3777	3846	+
NODE_13_length_162351_cov_77.500333_N3	6781	6872	+
NODE_13_length_162351_cov_77.500333_N4	9112	10152	+
NODE_13_length_162351_cov_77.500333_N5	11848	13188	+
NODE_13_length_162351_cov_77.500333_N6	16204	18358	+
NODE_13_length_162351_cov_77.500333_N7	26721	27406	+
NODE_13_length_162351_cov_77.500333_N8	29002	30161	+
NODE_13_length_162351_cov_77.500333_N9	32062	32771	+
NODE_13_length_162351_cov_77.500333_N10	34020	34071	+
NODE_13_length_162351_cov_77.500333_N11	37361	37629	+
NODE_13_length_162351_cov_77.500333_N12	38730	41264	+
NODE_13_length_162351_cov_77.500333_N13	44336	44403	+
NODE_13_length_162351_cov_77.500333_N14	47558	49818	+
NODE_13_length_162351_cov_77.500333_N15	53173	55091	+
NODE_13_length_162351_cov_77.500333_N16	58148	58280	+
NODE_13_length_162351_cov_77.500333_N17	63054	63127	+
NODE_13_length_162351_cov_77.500333_N18	64267	66346	+
NODE_13_length_162351_cov_77.500333_N19	73813	75023	+
NODE_13_length_162351_cov_77.500333_N20	76899	76967	+
NODE_13_length_162351_cov_77.500333_N21	87380	87834	+
NODE_13_length_162351_cov_77.500333_N22	90416	91066	+
NODE_13_length_162351_cov_77.500333_N23	92350	92433	+
NODE_13_length_162351_cov_77.500333_N24	100243	100302	+
NODE_13_length_162351_cov_77.500333_N25	103300	103396	+
NODE_13_length_162351_cov_77.500333_N26	105379	105475	+
NODE_13_length_162351_cov_77.500333_N27	118100	118174	+
NODE_13_length_162351_cov_77.500333_N28	119326	119401	+
NODE_13_length_162351_cov_77.500333_N29	121302	123950	+
NODE_13_length_162351_cov_77.500333_N30	125955	126045	+
NODE_13_length_162351_cov_77.500333_N31	127804	127863	+
NODE_13_length_162351_cov_77.500333_N32	130411	130474	+
NODE_13_length_162351_cov_77.500333_N33	133200	134054	+
NODE_13_length_162351_cov_77.500333_N34	137100	137112	+
NODE_13_length_162351_cov_77.500333_N35	138745	138776	+
NODE_13_length_162351_cov_77.500333_N36	140359	140422	+
NODE_13_length_162351_cov_77.500333_N37	141939	143043	+
NODE_13_length_162351_cov_77.500333_N38	151767	152851	+
NODE_13_length_162351_cov_77.500333_N39	155252	155609	+
NODE_13_length_162351_cov_77.500333_N40	161754	162351	+
NODE_53_length_3648_cov_91.547004_N1	1	89	+
NODE_15_length_151100_cov_77.954111_N1	3068	4320	+
NODE_15_length_151100_cov_77.954111_N2	7125	7182	+
NODE_15_length_151100_cov_77.954111_N3	9784	16828	+
NODE_15_length_151100_cov_77.954111_N4	18423	18495	+
NODE_15_length_151100_cov_77.954111_N5	20589	20642	+
NODE_15_length_151100_cov_77.954111_N6	24482	25401	+
NODE_15_length_151100_cov_77.954111_N7	27955	31915	+
NODE_15_length_151100_cov_77.954111_N8	34157	34954	+
NODE_15_length_151100_cov_77.954111_N9	36974	37063	+
NODE_15_length_151100_cov_77.954111_N10	38890	72375	+
NODE_15_length_151100_cov_77.954111_N11	74042	74158	+
NODE_15_length_151100_cov_77.954111_N12	76149	76713	+
NODE_15_length_151100_cov_77.954111_N13	77956	78045	+
NODE_15_length_151100_cov_77.954111_N14	89942	89976	+
NODE_15_length_151100_cov_77.954111_N15	92556	93621	+
NODE_15_length_151100_cov_77.954111_N16	95912	99460	+
NODE_15_length_151100_cov_77.954111_N17	101389	101842	+
NODE_15_length_151100_cov_77.954111_N18	103037	103096	+
NODE_15_length_151100_cov_77.954111_N19	105063	105129	+
NODE_15_length_151100_cov_77.954111_N20	107418	107487	+
NODE_15_length_151100_cov_77.954111_N21	109447	110498	+
NODE_15_length_151100_cov_77.954111_N22	111632	111700	+
NODE_15_length_151100_cov_77.954111_N23	117687	118479	+
NODE_15_length_151100_cov_77.954111_N24	129249	130284	+
NODE_15_length_151100_cov_77.954111_N25	133313	133775	+
NODE_15_length_151100_cov_77.954111_N26	136133	136274	+
NODE_15_length_151100_cov_77.954111_N27	138084	138949	+
NODE_15_length_151100_cov_77.954111_N28	141707	142524	+
NODE_15_length_151100_cov_77.954111_N29	143794	143867	+
NODE_15_length_151100_cov_77.954111_N30	145811	148674	+
NODE_42_length_21222_cov_78.824698_N1	1	51	+
NODE_42_length_21222_cov_78.824698_N2	1819	2039	+
NODE_42_length_21222_cov_78.824698_N3	3172	3856	+
NODE_42_length_21222_cov_78.824698_N4	5715	6540	+
NODE_42_length_21222_cov_78.824698_N5	8536	10319	+
NODE_42_length_21222_cov_78.824698_N6	13270	13732	+
NODE_42_length_21222_cov_78.824698_N7	17239	17302	+
NODE_42_length_21222_cov_78.824698_N8	21178	21222	+
NODE_47_length_10012_cov_80.694385_N1	1	61	+
NODE_47_length_10012_cov_80.694385_N2	1306	1373	+
NODE_47_length_10012_cov_80.694385_N3	4302	4357	+
NODE_47_length_10012_cov_80.694385_N4	5519	6176	+
NODE_78_length_1669_cov_47.536965_N1	1	367	+
NODE_38_length_28466_cov_74.466036_N1	2212	2766	+
NODE_38_length_28466_cov_74.466036_N2	5301	5364	+
NODE_38_length_28466_cov_74.466036_N3	7343	7410	+
NODE_38_length_28466_cov_74.466036_N4	10106	10822	+
NODE_38_length_28466_cov_74.466036_N5	13469	13527	+
NODE_38_length_28466_cov_74.466036_N6	15954	17980	+
NODE_38_length_28466_cov_74.466036_N7	19243	21072	+
NODE_38_length_28466_cov_74.466036_N8	22443	22510	+
NODE_38_length_28466_cov_74.466036_N9	23670	26081	+
NODE_38_length_28466_cov_74.466036_N10	27591	28466	+
NODE_43_length_20887_cov_81.598121_N1	1	1638	+
NODE_43_length_20887_cov_81.598121_N2	4575	4693	+
NODE_43_length_20887_cov_81.598121_N3	6154	6246	+
NODE_43_length_20887_cov_81.598121_N4	9458	9544	+
NODE_43_length_20887_cov_81.598121_N5	11808	11865	+
NODE_43_length_20887_cov_81.598121_N6	13857	14065	+
NODE_43_length_20887_cov_81.598121_N7	17383	17863	+
NODE_43_length_20887_cov_81.598121_N8	19167	20887	+
NODE_34_length_53314_cov_88.139715_N1	1	52	+
NODE_34_length_53314_cov_88.139715_N2	3092	3164	+
NODE_34_length_53314_cov_88.139715_N3	8886	10186	+
NODE_34_length_53314_cov_88.139715_N4	35589	36113	+
NODE_34_length_53314_cov_88.139715_N5	46236	46608	+
NODE_34_length_53314_cov_88.139715_N6	51637	51697	+
NODE_34_length_53314_cov_88.139715_N7	53221	53314	+
NODE_44_length_19451_cov_80.385272_N1	1	435	+
NODE_44_length_19451_cov_80.385272_N2	3890	3963	+
NODE_44_length_19451_cov_80.385272_N3	5810	5878	+
NODE_44_length_19451_cov_80.385272_N4	8751	9184	+
NODE_44_length_19451_cov_80.385272_N5	11558	12430	+
NODE_44_length_19451_cov_80.385272_N6	15448	16225	+
NODE_44_length_19451_cov_80.385272_N7	18676	19451	+
NODE_25_length_83825_cov_92.006296_N1	14896	16430	+
NODE_25_length_83825_cov_92.006296_N2	18322	18368	+
NODE_25_length_83825_cov_92.006296_N3	20010	20077	+
NODE_25_length_83825_cov_92.006296_N4	23514	23604	+
NODE_25_length_83825_cov_92.006296_N5	28461	28979	+
NODE_25_length_83825_cov_92.006296_N6	31792	31888	+
NODE_25_length_83825_cov_92.006296_N7	38496	39116	+
NODE_25_length_83825_cov_92.006296_N8	42678	42808	+
NODE_25_length_83825_cov_92.006296_N9	43998	44479	+
NODE_25_length_83825_cov_92.006296_N10	46003	46045	+
NODE_25_length_83825_cov_92.006296_N11	53505	54303	+
NODE_25_length_83825_cov_92.006296_N12	63959	67215	+
NODE_25_length_83825_cov_92.006296_N13	68698	68786	+
NODE_25_length_83825_cov_92.006296_N14	70638	72608	+
NODE_25_length_83825_cov_92.006296_N15	78993	79056	+
NODE_25_length_83825_cov_92.006296_N16	81268	81323	+
NODE_25_length_83825_cov_92.006296_N17	83678	83825	+
NODE_27_length_82320_cov_96.680180_N1	1	343	+
NODE_27_length_82320_cov_96.680180_N2	2123	4597	+
NODE_27_length_82320_cov_96.680180_N3	5836	5902	+
NODE_27_length_82320_cov_96.680180_N4	8649	8711	+
NODE_27_length_82320_cov_96.680180_N5	11766	13225	+
NODE_27_length_82320_cov_96.680180_N6	19671	19745	+
NODE_27_length_82320_cov_96.680180_N7	21687	21760	+
NODE_27_length_82320_cov_96.680180_N8	22906	22986	+
NODE_27_length_82320_cov_96.680180_N9	25489	25688	+
NODE_27_length_82320_cov_96.680180_N10	28391	28432	+
NODE_27_length_82320_cov_96.680180_N11	30292	30739	+
NODE_27_length_82320_cov_96.680180_N12	36576	36639	+
NODE_27_length_82320_cov_96.680180_N13	41967	82320	+
NODE_26_length_82929_cov_85.375269_N1	1	8	+
NODE_26_length_82929_cov_85.375269_N2	3666	3738	+
NODE_26_length_82929_cov_85.375269_N3	5713	5779	+
NODE_26_length_82929_cov_85.375269_N4	7287	7346	+
NODE_26_length_82929_cov_85.375269_N5	8587	9459	+
NODE_26_length_82929_cov_85.375269_N6	14074	14190	+
NODE_26_length_82929_cov_85.375269_N7	15529	18359	+
NODE_26_length_82929_cov_85.375269_N8	21506	22391	+
NODE_26_length_82929_cov_85.375269_N9	23561	23627	+
NODE_26_length_82929_cov_85.375269_N10	25496	26119	+
NODE_26_length_82929_cov_85.375269_N11	27437	30221	+
NODE_26_length_82929_cov_85.375269_N12	31910	32181	+
NODE_26_length_82929_cov_85.375269_N13	34769	34894	+
NODE_26_length_82929_cov_85.375269_N14	36676	36823	+
NODE_26_length_82929_cov_85.375269_N15	39706	39774	+
NODE_26_length_82929_cov_85.375269_N16	47492	47572	+
NODE_26_length_82929_cov_85.375269_N17	51820	52877	+
NODE_26_length_82929_cov_85.375269_N18	55769	58643	+
NODE_26_length_82929_cov_85.375269_N19	60218	61711	+
NODE_26_length_82929_cov_85.375269_N20	63624	63690	+
NODE_26_length_82929_cov_85.375269_N21	65515	65576	+
NODE_26_length_82929_cov_85.375269_N22	67526	67586	+
NODE_26_length_82929_cov_85.375269_N23	71741	72327	+
NODE_26_length_82929_cov_85.375269_N24	77921	82929	+
NODE_28_length_74470_cov_91.508642_N1	5430	5516	+
NODE_28_length_74470_cov_91.508642_N2	8584	8615	+
NODE_28_length_74470_cov_91.508642_N3	10275	10336	+
NODE_28_length_74470_cov_91.508642_N4	12009	14484	+
NODE_28_length_74470_cov_91.508642_N5	20950	23463	+
NODE_28_length_74470_cov_91.508642_N6	24587	26341	+
NODE_28_length_74470_cov_91.508642_N7	31196	35575	+
NODE_28_length_74470_cov_91.508642_N8	41570	43750	+
NODE_28_length_74470_cov_91.508642_N9	52072	52128	+
NODE_28_length_74470_cov_91.508642_N10	54815	54892	+
NODE_28_length_74470_cov_91.508642_N11	57382	57435	+
NODE_28_length_74470_cov_91.508642_N12	61225	62964	+
NODE_28_length_74470_cov_91.508642_N13	64783	66349	+
NODE_28_length_74470_cov_91.508642_N14	69032	70157	+
NODE_31_length_65426_cov_74.767362_N1	4518	5161	+
NODE_31_length_65426_cov_74.767362_N2	15914	16350	+
NODE_31_length_65426_cov_74.767362_N3	18681	19955	+
NODE_31_length_65426_cov_74.767362_N4	21691	27741	+
NODE_31_length_65426_cov_74.767362_N5	29285	29368	+
NODE_31_length_65426_cov_74.767362_N6	32144	36893	+
NODE_31_length_65426_cov_74.767362_N7	39200	46478	+
NODE_31_length_65426_cov_74.767362_N8	52820	52884	+
NODE_31_length_65426_cov_74.767362_N9	54385	54457	+
NODE_31_length_65426_cov_74.767362_N10	55666	56815	+
NODE_31_length_65426_cov_74.767362_N11	58119	59194	+
NODE_31_length_65426_cov_74.767362_N12	61200	61295	+
NODE_31_length_65426_cov_74.767362_N13	62515	63453	+
NODE_29_length_74371_cov_98.125734_N1	1	252	+
NODE_29_length_74371_cov_98.125734_N2	2647	2722	+
NODE_29_length_74371_cov_98.125734_N3	4095	4147	+
NODE_29_length_74371_cov_98.125734_N4	10796	24173	+
NODE_29_length_74371_cov_98.125734_N5	26779	26839	+
NODE_29_length_74371_cov_98.125734_N6	28116	28171	+
NODE_29_length_74371_cov_98.125734_N7	35201	35269	+
NODE_29_length_74371_cov_98.125734_N8	41301	45068	+
NODE_29_length_74371_cov_98.125734_N9	46351	46401	+
NODE_29_length_74371_cov_98.125734_N10	48151	48258	+
NODE_29_length_74371_cov_98.125734_N11	56019	56929	+
NODE_29_length_74371_cov_98.125734_N12	58440	58505	+
NODE_29_length_74371_cov_98.125734_N13	60852	62201	+
NODE_29_length_74371_cov_98.125734_N14	68811	69656	+
NODE_32_length_59904_cov_104.319287_N1	6273	6313	+
NODE_32_length_59904_cov_104.319287_N2	14610	14661	+
NODE_32_length_59904_cov_104.319287_N3	16002	16064	+
NODE_32_length_59904_cov_104.319287_N4	18193	24271	+
NODE_32_length_59904_cov_104.319287_N5	38264	45577	+
NODE_32_length_59904_cov_104.319287_N6	48679	49831	+
NODE_32_length_59904_cov_104.319287_N7	59844	59904	+
NODE_18_length_133528_cov_98.912002_N1	1	177	+
NODE_18_length_133528_cov_98.912002_N2	10555	10597	+
NODE_18_length_133528_cov_98.912002_N3	12219	12316	+
NODE_18_length_133528_cov_98.912002_N4	14731	14794	+
NODE_18_length_133528_cov_98.912002_N5	17062	17127	+
NODE_18_length_133528_cov_98.912002_N6	21620	21677	+
NODE_18_length_133528_cov_98.912002_N7	23972	24035	+
NODE_18_length_133528_cov_98.912002_N8	28287	28369	+
NODE_18_length_133528_cov_98.912002_N9	34485	34542	+
NODE_18_length_133528_cov_98.912002_N10	44782	45285	+
NODE_18_length_133528_cov_98.912002_N11	46580	46933	+
NODE_18_length_133528_cov_98.912002_N12	48318	49071	+
NODE_18_length_133528_cov_98.912002_N13	69655	69723	+
NODE_18_length_133528_cov_98.912002_N14	78779	78833	+
NODE_18_length_133528_cov_98.912002_N15	83943	84011	+
NODE_18_length_133528_cov_98.912002_N16	92182	92246	+
NODE_18_length_133528_cov_98.912002_N17	103407	103474	+
NODE_18_length_133528_cov_98.912002_N18	110413	110974	+
NODE_18_length_133528_cov_98.912002_N19	116403	116462	+
NODE_18_length_133528_cov_98.912002_N20	118920	118984	+
NODE_18_length_133528_cov_98.912002_N21	120094	120263	+
NODE_18_length_133528_cov_98.912002_N22	122036	122093	+
NODE_18_length_133528_cov_98.912002_N23	126619	126660	+
NODE_18_length_133528_cov_98.912002_N24	127890	127957	+
NODE_23_length_88158_cov_106.430314_N1	1	639	+
NODE_23_length_88158_cov_106.430314_N2	18128	18222	+
NODE_23_length_88158_cov_106.430314_N3	21036	21100	+
NODE_23_length_88158_cov_106.430314_N4	26112	26201	+
NODE_23_length_88158_cov_106.430314_N5	39726	39839	+
NODE_23_length_88158_cov_106.430314_N6	48578	48641	+
NODE_23_length_88158_cov_106.430314_N7	51736	51794	+
